baseline,bh_family,block_degrees,bootstrap_se,cluster_excludes_zero,conf_high,conf_high_10,conf_high_5,conf_low,conf_low_10,conf_low_5,contrast,df_constraint,estimate,event_min_days,evidence_freeze_version,gap_days,latitude,n_blocks,n_blocks_10,n_blocks_5,p_value,p_value_bh,pheno_type,record_type,replicates,sign_stability,sign_stability_10,sign_stability_5,spatial_10_excludes_zero,spatial_5_excludes_zero,spatially_robust,spec_version,statistic,std_error,strategy,test
all_year_linear_loo,,,,,3.8095194187556767,,,1.3013979168596932,,,UA_minus_PA_event_effect,,2.555458667807685,3,,0,42.75,,,,6.499228393680254e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6398386709347024,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.270506066321626,,,-3.0343790453879653,,,event_effect_PA,,-2.152442555854796,3,,0,43.0,,,,1.7230127889657805e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4499758651127123,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.2697382769446637,,,-0.4935360045111172,,,event_effect_UA,,0.3881011362167732,3,,0,43.0,,,,0.3882550959938422,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4498231333239446,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.778307544111023,,,1.3027798400321149,,,UA_minus_PA_event_effect,,2.540543692071569,3,,0,43.0,,,,5.7491049852039945e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6315237738054258,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5159459716960615,,,-3.252835970458225,,,event_effect_PA,,-2.384390971077144,3,,0,43.25,,,,7.397001305601266e-08,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4430923252831507,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.00157374100216,,,-0.7301756115499486,,,event_effect_UA,,0.1356990647261058,3,,0,43.25,,,,0.7587187649263868,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4417809118463214,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.73742732629499,,,1.302752745311508,,,UA_minus_PA_event_effect,,2.520090035803249,3,,0,43.25,,,,4.961134356294591e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.6211018672250829,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.7631740186549871,,,-3.46715286892999,,,event_effect_PA,,-2.615163443792489,3,,0,43.5,,,,1.7870472594463074e-09,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4346964698626535,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.726850137211424,,,-0.968338219784714,,,event_effect_UA,,-0.1207440412866449,3,,0,43.5,,,,0.7800862032982401,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4324539558807119,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.687451331612555,,,1.3013874733991324,,,UA_minus_PA_event_effect,,2.494419402505844,3,,0,43.5,,,,4.168449083488155e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.608700944771024,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.0116660256039123,,,-3.677195047743234,,,event_effect_PA,,-2.844430536673573,3,,0,43.75,,,,2.163403047466945e-11,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.424887659997021,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.4464433248267132,,,-1.207597406808915,,,event_effect_UA,,-0.3805770409911009,3,,0,43.75,,,,0.3670922454397713,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4219569197909988,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.62900163357804,,,1.2987053577869043,,,UA_minus_PA_event_effect,,2.463853495682472,3,,0,43.75,,,,3.404186765478601e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5944742592650208,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.260868668883025,,,-3.882856955903237,,,event_effect_PA,,-3.071862812393131,3,,0,44.0,,,,1.1371991527528316e-13,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.41378012550594,overlap_weighted_adjusted,
all_year_linear_loo,,,,,0.161265705287001,,,-1.447563292400759,,,event_effect_UA,,-0.6431487935568792,3,,0,44.0,,,,0.1171056979122811,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4104231022554491,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.5627455185592707,,,1.294682519113232,,,UA_minus_PA_event_effect,,2.4287140188362515,3,,0,44.0,,,,2.697781026106753e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5785981317351315,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.51020163713167,,,-4.084060030116126,,,event_effect_PA,,-3.2971308336238976,3,,0,44.25,,,,2.1754550299335302e-16,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4015018656972398,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.1277352379779256,,,-1.6878810783292684,,,event_effect_UA,,-0.9078081581535972,3,,0,44.25,,,,0.02255413952135,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3980037012561389,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.4893931852423563,,,1.2892521656982447,,,UA_minus_PA_event_effect,,2.3893226754703005,3,,0,44.25,,,,2.071999506621745e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5612707776516669,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.7590585551496973,,,-4.280751770927526,,,event_effect_PA,,-3.519905163038612,3,,0,44.5,,,,1.2191013820419661e-19,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3881941780003997,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.4195772443926471,,,-1.9282307435091024,,,event_effect_UA,,-1.1739039939508746,3,,0,44.5,,,,0.002287272869878,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3848676585428409,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.4096971416912014,,,1.2823051964842715,,,UA_minus_PA_event_effect,,2.3460011690877365,3,,0,44.5,,,,1.5410548839643844e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5427119992988458,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.006806808175953,,,-4.4729059184440665,,,event_effect_PA,,-3.7398563633100097,3,,0,44.75,,,,1.5347520234367018e-23,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3740117476220269,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-0.7132426951578786,,,-2.168327625078783,,,event_effect_UA,,-1.4407851601183308,3,,0,44.75,,,,0.0001038546845904,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3712019561069562,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.324453049743542,,,1.2736893566398166,,,UA_minus_PA_event_effect,,2.299071203191679,3,,0,44.75,,,,1.1099998078452708e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5231636165970108,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.2527863584915657,,,-4.6605236357300885,,,event_effect_PA,,-3.956654997110827,3,,0,45.0,,,,3.145356832073726e-28,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3591232513307834,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.0076774904363943,,,-2.40792354121477,,,event_effect_UA,,-1.7078005158255825,3,,0,45.0,,,,1.745005875285183e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3572121890563648,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.2345017495349127,,,1.2632072130355776,,,UA_minus_PA_event_effect,,2.248854481285245,3,,0,45.0,,,,7.754321918289704e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.5028905000420046,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.4963076427203656,,,-4.84363561150724,,,event_effect_PA,,-4.169971627113803,3,,0,45.25,,,,7.134898259765293e-34,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3437124302830117,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.3017898877145486,,,-2.6468079527699526,,,event_effect_UA,,-1.9742989202422505,3,,0,45.25,,,,8.720387468454403e-09,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3431231582990133,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.1407320938267658,,,1.25061331991634,,,UA_minus_PA_event_effect,,2.195672706871553,3,,0,45.25,,,,5.273107349943881e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4821820168175133,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.736648686936379,,,-5.022304945046966,,,event_effect_PA,,-4.379476815991673,3,,0,45.5,,,,1.1393273443263971e-40,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.327979561933709,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.5944500708007416,,,-2.884808394275161,,,event_effect_UA,,-2.239629232537951,3,,0,45.5,,,,1.0197984614339792e-11,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.329179090445692,overlap_weighted_adjusted,
all_year_linear_loo,,,,,3.0440839960071675,,,1.2356111709002753,,,UA_minus_PA_event_effect,,2.1398475834537214,3,,0,45.5,,,,3.514662600903387e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4613535859260413,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.973051707792179,,,-5.196630545042168,,,event_effect_PA,,-4.584841126417174,3,,0,45.75,,,,7.665437014316366e-49,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3121431941865827,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-1.8844916072116789,,,-3.121789016552932,,,event_effect_UA,,-2.503140311882305,3,,0,45.75,,,,2.186312452965038e-15,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3156428942319597,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.9455506996463154,,,1.2178509294234208,,,UA_minus_PA_event_effect,,2.081700814534868,3,,0,45.75,,,,2.322643547308382e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4407478361466767,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.204719728016959,,,-5.366750514109122,,,event_effect_PA,,-4.78573512106304,3,,0,46.0,,,,1.2531430713286202e-58,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2964418722124779,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.1707164371012784,,,-3.3576455977885797,,,event_effect_UA,,-2.764181017444929,3,,0,46.0,,,,6.918111022295648e-20,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3027936150994728,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.846178667463106,,,1.1969295397731177,,,UA_minus_PA_event_effect,,2.021554103618112,3,,0,46.0,,,,1.54890188616145e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4207345493843394,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.430814184765116,,,-5.532844540438908,,,event_effect_PA,,-4.981829362602012,3,,0,46.25,,,,2.9186031418728593e-70,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2811353587021157,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.451905505517226,,,-3.592294911273658,,,event_effect_UA,,-3.0221002083954422,3,,0,46.25,,,,2.810582477187677e-25,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2909210104756208,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.747062664226317,,,1.1723956441868228,,,UA_minus_PA_event_effect,,1.95972915420657,3,,0,46.25,,,,1.069011472772152e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4017081518997968,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.650455204807956,,,-5.695133622605693,,,event_effect_PA,,-5.172794413706825,3,,0,46.5,,,,6.379579854124393e-84,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2665044934595805,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.726837334124045,,,-3.82565615368288,,,event_effect_UA,,-3.276246743903463,3,,0,46.5,,,,1.473435968896092e-31,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2803160742304903,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.6493327016375785,,,1.1437626379691448,,,UA_minus_PA_event_effect,,1.8965476698033616,3,,0,46.5,,,,7.897481256427706e-07,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3840810534132715,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.862727151100165,,,-5.853874523000263,,,event_effect_PA,,-5.358300837050214,3,,0,46.75,,,,1.137740009473884e-99,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2528483634694671,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-2.9943162786019064,,,-4.057622687675313,,,event_effect_UA,,-3.52596948313861,3,,0,46.75,,,,1.2452426771545728e-38,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2712566193717416,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.5541289135141074,,,1.110533794309101,,,UA_minus_PA_event_effect,,1.832331353911604,3,,0,46.75,,,,6.507957242589031e-07,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3682708280845721,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.066693006885576,,,-6.009345383724262,,,event_effect_PA,,-5.538019195304919,3,,0,47.0,,,,2.3712058060659803e-117,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2404769639325534,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.2532104190097018,,,-4.288024151531306,,,event_effect_UA,,-3.770617285270504,3,,0,47.0,,,,2.7813993724306552e-46,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.263987945871476,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.462560897057929,,,1.0722429230109023,,,UA_minus_PA_event_effect,,1.7674019100344158,3,,0,47.0,,,,6.257482819555107e-07,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3546794698815074,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.261421569995842,,,-6.161818532291508,,,event_effect_PA,,-5.711620051143675,3,,0,47.25,,,,1.742521888833594e-136,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2296973233686643,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.5024957918733213,,,-4.516582227064199,,,event_effect_UA,,-4.00953900946876,3,,0,47.25,,,,3.5353325146584873e-54,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2587002728595685,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.375650612698381,,,1.0285114706514489,,,UA_minus_PA_event_effect,,1.702081041674915,3,,0,47.25,,,,7.317427638413115e-07,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3436642593111389,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.446030204086392,,,-6.311517730392045,,,event_effect_PA,,-5.878773967239218,3,,0,47.5,,,,3.4053363808468995e-156,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2207916913607871,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.7412997201701694,,,-4.742867309635827,,,event_effect_UA,,-4.242083514902999,3,,0,47.5,,,,6.6696765118437776e-62,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2555066310824827,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.2942632310223736,,,0.9791176736500669,,,UA_minus_PA_event_effect,,1.6366904523362202,3,,0,47.5,,,,1.0699002309334857e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3355024805930127,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.619741819314574,,,-6.458561193214002,,,event_effect_PA,,-6.039151506264288,3,,0,47.75,,,,3.15407887962727e-175,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2139884662463003,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-3.968933248414023,,,-4.966266073071654,,,event_effect_UA,,-4.467599660742838,3,,0,47.75,,,,5.03136945886621e-69,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2544263140864997,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.219037429085021,,,0.9240662619578768,,,UA_minus_PA_event_effect,,1.571551845521449,3,,0,47.75,,,,1.963468161885632e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3303558578988471,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.781947718418563,,,-6.602898743364669,,,event_effect_PA,,-6.192423230891616,3,,0,48.0,,,,3.858855786001795e-192,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2094301302017953,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.184903440978001,,,-5.18596917133779,,,event_effect_UA,,-4.685436306157896,3,,0,48.0,,,,3.487223276551763e-75,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2553786034478355,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.150332204241939,,,0.8636416452255014,,,UA_minus_PA_event_effect,,1.5069869247337202,3,,0,48.0,,,,4.409896245284623e-06,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3282434190540461,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.932260629508187,,,-6.7442587780797005,,,event_effect_PA,,-6.338259703793944,3,,0,48.25,,,,1.3011781686606559e-205,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2071461911995455,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.388901346036516,,,-5.400983274599069,,,event_effect_UA,,-4.894942310317792,3,,0,48.25,,,,3.7383426409635155e-80,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2581889097314355,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.088206699667831,,,0.7984280872844717,,,UA_minus_PA_event_effect,,1.4433173934761512,3,,0,48.25,,,,1.15153737633511e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3290312022457984,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.070540079834062,,,-6.882122895453948,,,event_effect_PA,,-6.476331487644005,3,,0,48.5,,,,8.582578173524984e-215,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2070402369690331,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.580768738507773,,,-5.610164326276516,,,event_effect_UA,,-5.095466532392145,3,,0,48.5,,,,7.21131531152668e-84,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.262605740689238,overlap_weighted_adjusted,
all_year_linear_loo,,,,,2.0324407836393115,,,0.7292891268644105,,,UA_minus_PA_event_effect,,1.380864955251861,3,,0,48.5,,,,3.271528604114757e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3324427558501062,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.196879413205975,,,-7.015738877023104,,,event_effect_PA,,-6.60630914511454,3,,0,48.75,,,,1.685115771749132e-219,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2088965588848028,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.76045256340264,,,-5.812263099698506,,,event_effect_UA,,-5.286357831550573,3,,0,48.75,,,,2.097323155807578e-86,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2683239448766442,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.9825908254791256,,,0.657311801648808,,,UA_minus_PA_event_effect,,1.3199513135639669,3,,0,48.75,,,,9.454946325565583e-05,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3380875960690986,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.311557793955534,,,-7.144168683801031,,,event_effect_PA,,-6.727863238878283,3,,0,49.0,,,,3.4612039040461787e-220,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2124046401905916,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-4.927957627720173,,,-6.005972506205217,,,event_effect_UA,,-5.466965066962695,3,,0,49.0,,,,6.156744896503851e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2750088488840324,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.9380646565894653,,,0.5837316872417103,,,UA_minus_PA_event_effect,,1.2608981719155878,3,,0,49.0,,,,0.0002627574034341,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3454994530589747,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.414972856170257,,,-7.266355807045681,,,event_effect_PA,,-6.840664331607969,3,,0,49.25,,,,9.944242250120097e-218,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2171935192664316,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.0833057122907,,,-6.189968483305555,,,event_effect_UA,,-5.636637097798127,3,,0,49.25,,,,1.0965245511074723e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2823171190246533,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.8981972952609207,,,0.5098571723587626,,,UA_minus_PA_event_effect,,1.204027233809842,3,,0,49.25,,,,0.0006750246215617,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3541749067465546,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.507572999928218,,,-7.381192972024458,,,event_effect_PA,,-6.944382985976338,3,,0,49.5,,,,3.782322872010591e-213,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2228663330008213,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.226505112871885,,,-6.362940453581099,,,event_effect_UA,,-5.794722783226492,3,,0,49.5,,,,7.026246388766977e-89,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2899123018772977,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.862313979820399,,,0.4370064256792947,,,UA_minus_PA_event_effect,,1.1496602027498468,3,,0,49.5,,,,0.0015677917445061,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3636055471895781,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.589802906681406,,,-7.487576622630847,,,event_effect_PA,,-7.038689764656127,3,,0,49.75,,,,2.0719527174443987e-207,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2290281155753284,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.357530912038032,,,-6.523611052796779,,,event_effect_UA,,-5.940570982417405,3,,0,49.75,,,,1.004707535401355e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2974748898338538,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.829774819388421,,,0.3664627450890217,,,UA_minus_PA_event_effect,,1.0981187822387213,3,,0,49.75,,,,0.0032647260221631,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3733007559939412,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.662067265583291,,,-7.584443195056844,,,event_effect_PA,,-7.123255230320067,3,,0,50.0,,,,2.6369704554197746e-201,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2353043057803962,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.476314081708951,,,-6.670747027372018,,,event_effect_UA,,-6.0735305545404845,3,,0,50.0,,,,2.134972425757017e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3047078811357255,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.800001734088482,,,0.2994476174706838,,,UA_minus_PA_event_effect,,1.0497246757795828,3,,0,50.0,,,,0.0061025997540988,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3828014515710435,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.724711083624683,,,-7.670788807657125,,,event_effect_PA,,-7.197749945640904,3,,0,50.25,,,,1.9798274826722776e-195,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2413507930490002,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.582736758234407,,,-6.803163959296299,,,event_effect_UA,,-6.192950358765353,3,,0,50.25,,,,4.83756244034701e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3113391905893335,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.7724916987330552,,,0.237107475018045,,,UA_minus_PA_event_effect,,1.0047995868755502,3,,0,50.25,,,,0.0103082596180334,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3916868462446058,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.77801194494847,,,-7.745677001634262,,,event_effect_PA,,-7.261844473291366,3,,0,50.5,,,,3.3185663665619097e-190,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2468578668584246,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.676631170101927,,,-6.919727338421322,,,event_effect_UA,,-6.298179254261624,3,,0,50.5,,,,8.956282460121076e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3171221966640151,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.7468210926657943,,,0.1805093453936881,,,UA_minus_PA_event_effect,,0.9636652190297412,3,,0,50.5,,,,0.0158776676752009,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3995766655986981,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.822179307809596,,,-7.808239444078794,,,event_effect_PA,,-7.315209375944195,3,,0,50.75,,,,6.339973123377996e-186,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2515505754307516,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.757780195705875,,,-7.019352004691967,,,event_effect_UA,,-6.388566100198921,3,,0,50.75,,,,1.0930328824268148e-87,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3218354569107419,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.7226453633307637,,,0.1306411881597848,,,UA_minus_PA_event_effect,,0.9266432757452744,3,,0,50.75,,,,0.022510807697226,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4061309768262337,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.857356892905173,,,-7.857673539639082,,,event_effect_PA,,-7.357515216272128,3,,0,51.0,,,,8.569860166074742e-183,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2551875071746926,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-5.825918043798392,,,-7.101001467695326,,,event_effect_UA,,-6.463459755746859,3,,0,51.0,,,,7.355445582404403e-88,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.3252823607868891,overlap_weighted_adjusted,
all_year_linear_loo,,,,,1.6996972046889312,,,0.0884137163616038,,,UA_minus_PA_event_effect,,0.8940554605252675,3,,0,51.0,,,,0.0296258649723815,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.4110492593325505,overlap_weighted_adjusted,
all_year_linear_loo,,,,,-6.883658605643678,,,-7.893328452820615,,,event_effect_PA,,-7.388493529232146,3,,0,51.25,,,,5.873198049949061e-181,,SOS,primary_curve,,,,,,,,baseline-full-propagation-v1.0,,0.2575735715403661,overlap_weighted_adjusted,
